id,type
21058,movie
21059,movie
21060,drug
21061,person
21062,movie
21063,place
21064,movie
21065,drug
21066,movie
21067,company
21068,drug
21069,place
21070,place
21071,place
21072,place
21073,movie
21074,place
21075,person
21076,place
21077,drug
21078,person
21079,movie
21080,person
21081,movie
21082,movie
21083,drug
21084,movie
21085,place
21086,place
21087,place
21088,drug
21089,person
21090,person
21091,drug
21092,company
21093,drug
21094,company
21095,place
21096,movie
21097,person
21098,place
21099,movie
21100,place
21101,place
21102,company
21103,movie
21104,drug
21105,drug
21106,drug
21107,place
21108,drug
21109,person
21110,person
21111,place
21112,drug
21113,place
21114,person
21115,place
21116,movie
21117,person
21118,place
21119,movie
21120,company
21121,drug
21122,place
21123,person
21124,drug
21125,company
21126,drug
21127,movie
21128,movie
21129,person
21130,person
21131,drug
21132,drug
21133,drug
21134,movie
21135,movie
21136,drug
21137,person
21138,drug
21139,drug
21140,drug
21141,drug
21142,movie
21143,company
21144,drug
21145,movie
21146,movie
21147,company
21148,place
21149,person
21150,person
21151,company
21152,person
21153,movie
21154,drug
21155,company
21156,drug
21157,person
21158,place
21159,place
21160,person
21161,company
21162,movie
21163,movie
21164,movie
21165,company
21166,drug
21167,place
21168,movie
21169,company
21170,company
21171,company
21172,movie
21173,movie
21174,drug
21175,movie
21176,movie
21177,movie
21178,place
21179,company
21180,movie
21181,person
21182,place
21183,person
21184,person
21185,place
21186,drug
21187,movie
21188,place
21189,drug
21190,place
21191,person
21192,person
21193,place
21194,movie
21195,person
21196,person
21197,drug
21198,person
21199,person
21200,movie
21201,place
21202,drug
21203,movie
21204,drug
21205,drug
21206,drug
21207,movie
21208,person
21209,company
21210,drug
21211,person
21212,person
21213,drug
21214,place
21215,company
21216,drug
21217,person
21218,movie
21219,drug
21220,movie
21221,drug
21222,movie
21223,movie
21224,drug
21225,company
21226,movie
21227,drug
21228,movie
21229,drug
21230,movie
21231,movie
21232,movie
21233,place
21234,drug
21235,movie
21236,person
21237,company
21238,drug
21239,movie
21240,person
21241,person
21242,movie
21243,place
21244,movie
21245,company
21246,movie
21247,person
21248,person
21249,company
21250,place
21251,place
21252,person
21253,place
21254,movie
21255,drug
21256,place
21257,movie
21258,movie
21259,person
21260,drug
21261,place
21262,company
21263,movie
21264,place
21265,company
21266,drug
21267,drug
21268,place
21269,drug
21270,person
21271,drug
21272,movie
21273,drug
21274,drug
21275,drug
21276,drug
21277,movie
21278,drug
21279,drug
21280,place
21281,drug
21282,company
21283,drug
21284,person
21285,place
21286,movie
21287,place
21288,movie
21289,movie
21290,drug
21291,movie
21292,movie
21293,company
21294,person
21295,place
21296,movie
21297,place
21298,place
21299,place
21300,company
21301,place
21302,person
21303,drug
21304,movie
21305,movie
21306,movie
21307,company
21308,drug
21309,person
21310,drug
21311,place
21312,movie
21313,person
21314,drug
21315,drug
21316,movie
21317,movie
21318,person
21319,drug
21320,movie
21321,movie
21322,person
21323,place
21324,person
21325,movie
21326,company
21327,drug
21328,movie
21329,drug
21330,drug
21331,movie
21332,person
21333,place
21334,movie
21335,movie
21336,drug
21337,drug
21338,place
21339,movie
21340,company
21341,movie
21342,movie
21343,movie
21344,movie
21345,drug
21346,place
21347,place
21348,person
21349,movie
21350,movie
21351,place
21352,drug
21353,company
21354,drug
21355,drug
21356,person
21357,movie
21358,company
21359,drug
21360,drug
21361,company
21362,drug
21363,drug
21364,movie
21365,drug
21366,drug
21367,drug
21368,movie
21369,person
21370,movie
21371,drug
21372,movie
21373,person
21374,company
21375,movie
21376,company
21377,drug
21378,drug
21379,movie
21380,place
21381,movie
21382,drug
21383,movie
21384,place
21385,movie
21386,movie
21387,movie
21388,movie
21389,place
21390,movie
21391,person
21392,movie
21393,person
21394,person
21395,drug
21396,movie
21397,movie
21398,person
21399,movie
21400,company
21401,movie
21402,company
21403,place
21404,place
21405,place
21406,drug
21407,drug
21408,movie
21409,movie
21410,company
21411,movie
21412,person
21413,person
21414,person
21415,movie
21416,drug
21417,movie
21418,movie
21419,company
21420,movie
21421,drug
21422,company
21423,company
21424,person
21425,drug
21426,movie
21427,movie
21428,place
21429,movie
21430,drug
21431,drug
21432,movie
21433,movie
21434,company
21435,place
21436,person
21437,person
21438,person
21439,movie
21440,person
21441,movie
21442,movie
21443,movie
21444,person
21445,person
21446,drug
21447,drug
21448,person
21449,company
21450,person
21451,drug
21452,movie
21453,company
21454,company
21455,movie
21456,movie
21457,person
21458,movie
21459,movie
21460,drug
21461,place
21462,movie
21463,movie
21464,place
21465,place
21466,person
21467,person
21468,drug
21469,movie
21470,company
21471,movie
21472,person
21473,company
21474,drug
21475,movie
21476,place
21477,movie
21478,movie
21479,place
21480,drug
21481,movie
21482,place
21483,movie
21484,movie
21485,movie
21486,place
21487,drug
21488,person
21489,drug
21490,movie
21491,person
21492,movie
21493,drug
21494,place
21495,place
21496,place
21497,movie
21498,person
21499,company
21500,drug
21501,company
21502,place
21503,company
21504,movie
21505,drug
21506,drug
21507,movie
21508,place
21509,company
21510,movie
21511,person
21512,person
21513,movie
21514,movie
21515,company
21516,person
21517,movie
21518,place
21519,company
21520,person
21521,movie
21522,movie
21523,drug
21524,drug
21525,drug
21526,drug
21527,place
21528,person
21529,place
21530,movie
21531,place
21532,drug
21533,drug
21534,drug
21535,place
21536,person
21537,drug
21538,drug
21539,place
21540,place
21541,drug
21542,movie
21543,movie
21544,drug
21545,place
21546,drug
21547,place
21548,drug
21549,company
21550,place
21551,movie
21552,company
21553,movie
21554,drug
21555,person
21556,movie
21557,movie
21558,company
21559,drug
21560,drug
21561,company
21562,place
21563,movie
21564,drug
21565,person
21566,movie
21567,movie
21568,drug
21569,movie
21570,movie
21571,person
21572,company
21573,drug
21574,movie
21575,person
21576,place
21577,drug
21578,company
21579,movie
21580,drug
21581,movie
21582,movie
21583,person
21584,drug
21585,company
21586,company
21587,company
21588,person
21589,drug
21590,place
21591,person
21592,person
21593,movie
21594,drug
21595,drug
21596,movie
21597,drug
21598,drug
21599,person
21600,movie
21601,movie
21602,place
21603,movie
21604,drug
21605,movie
21606,place
21607,place
21608,movie
21609,movie
21610,place
21611,movie
21612,drug
21613,drug
21614,place
21615,drug
21616,person
21617,company
21618,person
21619,movie
21620,movie
21621,person
21622,place
21623,movie
21624,place
21625,movie
21626,movie
21627,drug
21628,person
21629,person
21630,movie
21631,movie
21632,movie
21633,movie
21634,place
21635,movie
21636,movie
21637,movie
21638,person
21639,place
21640,drug
21641,drug
21642,person
21643,drug
21644,company
21645,movie
21646,movie
21647,movie
21648,movie
21649,drug
21650,person
21651,drug
21652,drug
21653,company
21654,place
21655,company
21656,company
21657,place
21658,person
21659,movie
21660,drug
21661,drug
21662,movie
21663,person
21664,company
21665,movie
21666,drug
21667,drug
21668,drug
21669,place
21670,drug
21671,movie
21672,place
21673,place
21674,company
21675,drug
21676,company
21677,person
21678,drug
21679,place
21680,movie
21681,movie
21682,drug
21683,place
21684,person
21685,movie
21686,place
21687,company
21688,person
21689,company
21690,drug
21691,movie
21692,movie
21693,place
21694,drug
21695,drug
21696,movie
21697,person
21698,place
21699,movie
21700,person
21701,movie
21702,movie
21703,person
21704,movie
21705,movie
21706,place
21707,person
21708,person
21709,place
21710,company
21711,drug
21712,movie
21713,place
21714,drug
21715,movie
21716,person
21717,drug
21718,movie
21719,movie
21720,drug
21721,movie
21722,movie
21723,company
21724,drug
21725,person
21726,drug
21727,person
21728,movie
21729,company
21730,movie
21731,place
21732,drug
21733,person
21734,drug
21735,place
21736,movie
21737,company
21738,place
21739,person
21740,drug
21741,company
21742,movie
21743,movie
21744,place
21745,movie
21746,drug
21747,person
21748,drug
21749,drug
21750,place
21751,movie
21752,place
21753,company
21754,drug
21755,place
21756,drug
21757,company
21758,drug
21759,movie
21760,company
21761,drug
21762,person
21763,drug
21764,movie
21765,movie
21766,company
21767,movie
21768,person
21769,person
21770,company
21771,company
21772,place
21773,place
21774,company
21775,movie
21776,person
21777,drug
21778,drug
21779,drug
21780,drug
21781,movie
21782,drug
21783,drug
21784,person
21785,drug
21786,movie
21787,drug
21788,person
21789,place
21790,place
21791,movie
21792,drug
21793,movie
21794,movie
21795,person
21796,person
21797,company
21798,drug
21799,drug
21800,company
21801,movie
21802,place
21803,person
21804,company
21805,movie
21806,company
21807,place
21808,place
21809,company
21810,movie
21811,movie
21812,person
21813,drug
21814,company
21815,drug
21816,company
21817,drug
21818,drug
21819,place
21820,person
21821,movie
21822,company
21823,drug
21824,movie
21825,movie
21826,person
21827,movie
21828,movie
21829,person
21830,movie
21831,drug
21832,place
21833,person
21834,person
21835,movie
21836,person
21837,place
21838,person
21839,movie
21840,movie
21841,movie
21842,drug
21843,person
21844,drug
21845,drug
21846,place
21847,drug
21848,drug
21849,movie
21850,drug
21851,company
21852,movie
21853,drug
21854,movie
21855,movie
21856,place
21857,movie
21858,company
21859,person
21860,place
21861,drug
21862,place
21863,drug
21864,movie
21865,movie
21866,company
21867,place
21868,drug
21869,company
21870,movie
21871,drug
21872,movie
21873,place
21874,person
21875,company
21876,movie
21877,movie
21878,person
21879,drug
21880,movie
21881,company
21882,drug
21883,movie
21884,drug
21885,person
21886,movie
21887,movie
21888,drug
21889,movie
21890,company
21891,person
21892,company
21893,place
21894,movie
21895,movie
21896,person
21897,company
21898,company
21899,company
21900,movie
21901,drug
21902,movie
21903,person
21904,person
21905,drug
21906,movie
21907,person
21908,movie
21909,place
21910,movie
21911,place
21912,place
21913,movie
21914,place
21915,company
21916,movie
21917,person
21918,movie
21919,movie
21920,movie
21921,place
21922,drug
21923,drug
21924,place
21925,movie
21926,person
21927,place
21928,movie
21929,company
21930,person
21931,place
21932,drug
21933,company
21934,person
21935,movie
21936,person
21937,drug
21938,movie
21939,person
21940,company
21941,company
21942,drug
21943,drug
21944,drug
21945,drug
21946,person
21947,drug
21948,place
21949,company
21950,place
21951,company
21952,movie
21953,drug
21954,movie
21955,movie
21956,place
21957,drug
21958,movie
21959,person
21960,movie
21961,place
21962,movie
21963,drug
21964,drug
21965,place
21966,movie
21967,place
21968,drug
21969,drug
21970,place
21971,place
21972,movie
21973,movie
21974,drug
21975,company
21976,place
21977,person
21978,drug
21979,company
21980,person
21981,person
21982,person
21983,place
21984,drug
21985,movie
21986,person
21987,place
21988,drug
21989,person
21990,movie
21991,person
21992,place
21993,drug
21994,company
21995,person
21996,drug
21997,company
21998,drug
21999,drug
22000,movie
22001,movie
22002,movie
22003,drug
22004,drug
22005,drug
22006,place
22007,drug
22008,movie
22009,movie
22010,drug
22011,drug
22012,place
22013,person
22014,company
22015,company
22016,place
22017,person
22018,company
22019,drug
22020,person
22021,movie
22022,movie
22023,movie
22024,drug
22025,person
22026,movie
22027,drug
22028,company
22029,movie
22030,place
22031,person
22032,place
22033,company
22034,drug
22035,place
22036,movie
22037,drug
22038,place
22039,place
22040,company
22041,company
22042,movie
22043,place
22044,person
22045,drug
22046,drug
22047,place
22048,person
22049,drug
22050,movie
22051,movie
22052,company
22053,drug
22054,drug
22055,movie
22056,movie
22057,movie
22058,drug
22059,person
22060,person
22061,company
22062,place
22063,place
22064,movie
22065,movie
22066,drug
22067,movie
22068,drug
22069,drug
22070,drug
22071,movie
22072,place
22073,drug
22074,place
22075,movie
22076,drug
22077,drug
22078,person
22079,drug
22080,person
22081,movie
22082,company
22083,movie
22084,person
22085,drug
22086,place
22087,drug
22088,drug
22089,movie
22090,company
22091,place
22092,place
22093,drug
22094,drug
22095,movie
22096,person
22097,movie
22098,drug
22099,company
22100,person
22101,person
22102,person
22103,place
22104,person
22105,person
22106,place
22107,movie
22108,movie
22109,movie
22110,movie
22111,company
22112,person
22113,drug
22114,movie
22115,movie
22116,company
22117,person
22118,person
22119,company
22120,person
22121,place
22122,drug
22123,drug
22124,movie
22125,person
22126,movie
22127,drug
22128,drug
22129,person
22130,drug
22131,company
22132,drug
22133,place
22134,movie
22135,person
22136,person
22137,drug
22138,movie
22139,movie
22140,movie
22141,company
22142,place
22143,drug
22144,person
22145,drug
22146,drug
22147,movie
22148,person
22149,drug
22150,place
22151,movie
22152,company
22153,place
22154,movie
22155,movie
22156,movie
22157,person
22158,company
22159,drug
22160,drug
22161,place
22162,place
22163,place
22164,person
22165,company
22166,person
22167,drug
22168,place
22169,movie
22170,person
22171,person
22172,movie
22173,movie
22174,movie
22175,place
22176,drug
22177,company
22178,person
22179,place
22180,movie
22181,movie
22182,movie
22183,drug
22184,person
22185,movie
22186,person
22187,movie
22188,drug
22189,person
22190,place
22191,drug
22192,movie
22193,drug
22194,place
22195,movie
22196,movie
22197,place
22198,movie
22199,place
22200,person
22201,person
22202,drug
22203,movie
22204,company
22205,drug
22206,movie
22207,movie
22208,place
22209,place
22210,drug
22211,movie
22212,company
22213,movie
22214,drug
22215,movie
22216,person
22217,movie
22218,place
22219,person
22220,place
